#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
UBASH3A	EGFR	9606.ENSP00000317327	9606.ENSP00000275493	0	0	0	0	0	0.510	0	0.527	0.758
UBASH3A	UBC	9606.ENSP00000317327	9606.ENSP00000441543	0	0	0	0	0.054	0.743	0	0.068	0.753
UBC	TNFRSF1A	9606.ENSP00000441543	9606.ENSP00000162749	0	0	0	0	0	0.427	0.500	0.149	0.734
UBC	PSMD8	9606.ENSP00000441543	9606.ENSP00000215071	0	0	0	0	0.071	0.890	0.500	0.199	0.954
UBC	PSMD7	9606.ENSP00000441543	9606.ENSP00000219313	0	0	0	0	0.077	0.896	0.500	0.280	0.961
UBC	MDM2	9606.ENSP00000441543	9606.ENSP00000258149	0	0	0	0	0.042	0.973	0.500	0.300	0.990
UBC	PSMC1	9606.ENSP00000441543	9606.ENSP00000261303	0	0	0	0	0.127	0.917	0.500	0.091	0.963
UBC	USP22	9606.ENSP00000441543	9606.ENSP00000261497	0	0	0	0	0.049	0.685	0.400	0.159	0.828
UBC	PSMD11	9606.ENSP00000441543	9606.ENSP00000261712	0	0	0	0	0.085	0.894	0.500	0.266	0.959
UBC	CUL3	9606.ENSP00000441543	9606.ENSP00000264414	0	0	0	0	0.086	0.576	0.500	0.238	0.832
UBC	RPS27A	9606.ENSP00000441543	9606.ENSP00000272317	0	0	0	0.931	0.163	0.986	0.900	0.063	0.998
UBC	EGFR	9606.ENSP00000441543	9606.ENSP00000275493	0	0	0	0	0	0.625	0.500	0.505	0.899
UBC	XPC	9606.ENSP00000441543	9606.ENSP00000285021	0	0	0	0	0.054	0.367	0.500	0.157	0.714
UBC	UBXN1	9606.ENSP00000441543	9606.ENSP00000294119	0	0	0	0	0.097	0.795	0.500	0.083	0.903
UBC	RPL15	9606.ENSP00000441543	9606.ENSP00000309334	0	0	0	0	0.398	0.496	0	0.108	0.706
UBC	PSMD1	9606.ENSP00000441543	9606.ENSP00000309474	0	0	0	0	0.110	0.919	0.500	0.175	0.966
UBC	PSMD2	9606.ENSP00000441543	9606.ENSP00000310129	0	0	0	0	0.062	0.974	0.500	0.264	0.989
UBC	PSMC5	9606.ENSP00000441543	9606.ENSP00000310572	0	0	0	0	0.069	0.920	0.500	0.217	0.967
UBC	USP9X	9606.ENSP00000441543	9606.ENSP00000316357	0	0	0	0	0.049	0.582	0.500	0.188	0.817
UBC	UBASH3A	9606.ENSP00000441543	9606.ENSP00000317327	0	0	0	0	0.054	0.743	0	0.068	0.753
UBC	TNIP1	9606.ENSP00000441543	9606.ENSP00000317891	0	0	0	0	0.044	0.982	0	0	0.982
UBC	UBE2O	9606.ENSP00000441543	9606.ENSP00000323687	0	0	0	0	0.055	0.499	0.500	0.118	0.763
UBC	CUL1	9606.ENSP00000441543	9606.ENSP00000326804	0	0	0	0	0.074	0.897	0.500	0.567	0.976
UBC	RLIM	9606.ENSP00000441543	9606.ENSP00000328059	0	0	0	0	0.049	0.934	0	0.073	0.937
UBC	UBA7	9606.ENSP00000441543	9606.ENSP00000333266	0	0	0	0	0.068	0.574	0.900	0.337	0.970
UBC	HSP90AA1	9606.ENSP00000441543	9606.ENSP00000335153	0	0	0	0	0.238	0.114	0.500	0.307	0.735
UBC	UBE2G2	9606.ENSP00000441543	9606.ENSP00000338348	0	0	0	0	0	0.758	0.500	0.284	0.905
UBC	UBA1	9606.ENSP00000441543	9606.ENSP00000338413	0	0	0	0	0.120	0.992	0.900	0.699	0.999
UBC	NBR1	9606.ENSP00000441543	9606.ENSP00000343479	0	0	0	0	0.134	0.986	0	0.137	0.989
UBC	ZNF44	9606.ENSP00000441543	9606.ENSP00000348419	0	0	0	0	0	0.095	0	0.809	0.820
UBC	RAD23B	9606.ENSP00000441543	9606.ENSP00000350708	0	0	0	0	0.049	0.931	0.500	0.186	0.970
UBC	BTRC	9606.ENSP00000441543	9606.ENSP00000359206	0	0	0	0	0.046	0.859	0.500	0.136	0.934
UBC	OTUD3	9606.ENSP00000441543	9606.ENSP00000364261	0	0	0	0	0.050	0.739	0.400	0.265	0.876
UBC	RPS6	9606.ENSP00000441543	9606.ENSP00000369757	0	0	0	0	0.314	0.491	0	0.209	0.700
UBC	PICALM	9606.ENSP00000441543	9606.ENSP00000377015	0	0	0	0	0.056	0.900	0.500	0.063	0.949
UBC	HECW1	9606.ENSP00000441543	9606.ENSP00000379228	0	0	0	0	0	0.576	0.500	0.171	0.809
UBC	SHARPIN	9606.ENSP00000441543	9606.ENSP00000381698	0	0	0	0	0	0.599	0.500	0.204	0.826
UBC	UBE2D2	9606.ENSP00000441543	9606.ENSP00000381717	0	0	0	0	0.057	0.991	0.500	0.759	0.998
UBC	USP25	9606.ENSP00000441543	9606.ENSP00000383044	0	0	0	0	0.055	0.880	0	0.164	0.897
UBC	CYLD	9606.ENSP00000441543	9606.ENSP00000392025	0	0	0	0	0.056	0.990	0.500	0.232	0.995
UBC	CALCOCO2	9606.ENSP00000441543	9606.ENSP00000398523	0	0	0	0	0.049	0.850	0	0.112	0.862
UBC	EIF1	9606.ENSP00000441543	9606.ENSP00000419449	0	0	0	0	0.672	0.302	0	0.093	0.774
UBC	UIMC1	9606.ENSP00000441543	9606.ENSP00000421926	0	0	0	0	0.042	0.991	0.500	0.191	0.996
UBC	KMT2A	9606.ENSP00000441543	9606.ENSP00000436786	0	0	0	0	0.055	0.821	0	0.051	0.825
UBC	HSPA8	9606.ENSP00000441543	9606.ENSP00000437125	0	0	0	0	0.474	0.137	0.500	0.262	0.810
UBC	UBE2J1	9606.ENSP00000441543	9606.ENSP00000451261	0	0	0	0	0.055	0.411	0.500	0.291	0.776
UBC	ELOC	9606.ENSP00000441543	9606.ENSP00000478121	0	0	0	0	0.061	0.185	0.500	0.520	0.792
UBC	H4C4	9606.ENSP00000441543	9606.ENSP00000479461	0	0	0	0	0.068	0.854	0	0.090	0.865
UBC	UBE2L5	9606.ENSP00000441543	9606.ENSP00000490225	0	0	0	0	0.055	0.913	0	0.100	0.920
UBC	ADRM1	9606.ENSP00000441543	9606.ENSP00000478877	0	0	0	0	0.071	0.988	0	0.425	0.993
UBE2D2	MDM2	9606.ENSP00000381717	9606.ENSP00000258149	0	0	0	0	0.045	0.999	0	0.643	0.999
UBE2D2	RPS27A	9606.ENSP00000381717	9606.ENSP00000272317	0	0	0	0	0.064	0.977	0.500	0.691	0.996
UBE2D2	RAG1	9606.ENSP00000381717	9606.ENSP00000299440	0	0	0	0	0.110	0.736	0	0.066	0.761
UBE2D2	CUL1	9606.ENSP00000381717	9606.ENSP00000326804	0	0	0	0	0.085	0.937	0.800	0.498	0.993
UBE2D2	RLIM	9606.ENSP00000381717	9606.ENSP00000328059	0	0	0	0	0.071	0.965	0	0.153	0.970
UBE2D2	UBA7	9606.ENSP00000381717	9606.ENSP00000333266	0.043	0	0	0	0	0.417	0.500	0.476	0.834
UBE2D2	UBA1	9606.ENSP00000381717	9606.ENSP00000338413	0.043	0	0	0	0.049	0.932	0.500	0.987	0.999
UBE2D2	BTRC	9606.ENSP00000381717	9606.ENSP00000359206	0	0	0	0	0	0.932	0.800	0.332	0.990
UBE2D2	MID1	9606.ENSP00000381717	9606.ENSP00000414521	0	0	0	0	0	0.798	0	0.086	0.807
UBE2D2	UBC	9606.ENSP00000381717	9606.ENSP00000441543	0	0	0	0	0.057	0.991	0.500	0.759	0.998
UBE2G2	DERL2	9606.ENSP00000338348	9606.ENSP00000158771	0	0	0	0	0.049	0	0	0.805	0.806
UBE2G2	OS9	9606.ENSP00000338348	9606.ENSP00000318165	0	0	0	0	0.049	0	0	0.804	0.806
UBE2G2	UBA7	9606.ENSP00000338348	9606.ENSP00000333266	0	0	0	0	0.044	0.332	0.500	0.368	0.771
UBE2G2	UBC	9606.ENSP00000338348	9606.ENSP00000441543	0	0	0	0	0	0.758	0.500	0.284	0.905
UBE2G2	UBA1	9606.ENSP00000338348	9606.ENSP00000338413	0	0	0	0	0.067	0.850	0.500	0.501	0.960
UBE2G2	UBE2J1	9606.ENSP00000338348	9606.ENSP00000451261	0	0	0	0.686	0.085	0.090	0.900	0.638	0.965
UBE2J1	DERL2	9606.ENSP00000451261	9606.ENSP00000158771	0	0	0	0	0.108	0.300	0	0.946	0.963
UBE2J1	OS9	9606.ENSP00000451261	9606.ENSP00000318165	0	0	0	0	0.055	0.421	0	0.941	0.965
UBE2J1	HSPA5	9606.ENSP00000451261	9606.ENSP00000324173	0	0	0	0	0.197	0.053	0	0.768	0.809
UBE2J1	UBA7	9606.ENSP00000451261	9606.ENSP00000333266	0.043	0	0	0	0.049	0.196	0.500	0.372	0.728
UBE2J1	UBE2G2	9606.ENSP00000451261	9606.ENSP00000338348	0	0	0	0.686	0.085	0.090	0.900	0.638	0.965
UBE2J1	UBA1	9606.ENSP00000451261	9606.ENSP00000338413	0.043	0	0	0	0	0.648	0.500	0.425	0.890
UBE2J1	UBC	9606.ENSP00000451261	9606.ENSP00000441543	0	0	0	0	0.055	0.411	0.500	0.291	0.776
UBE2L5	RPS27A	9606.ENSP00000490225	9606.ENSP00000272317	0	0	0	0	0.055	0.913	0	0.070	0.917
UBE2L5	CUL1	9606.ENSP00000490225	9606.ENSP00000326804	0	0	0	0	0	0.826	0	0.112	0.838
UBE2L5	UBC	9606.ENSP00000490225	9606.ENSP00000441543	0	0	0	0	0.055	0.913	0	0.100	0.920
UBE2O	UBA7	9606.ENSP00000323687	9606.ENSP00000333266	0.043	0	0	0	0.087	0.196	0.500	0.300	0.709
UBE2O	UBC	9606.ENSP00000323687	9606.ENSP00000441543	0	0	0	0	0.055	0.499	0.500	0.118	0.763
UBE2O	UBA1	9606.ENSP00000323687	9606.ENSP00000338413	0.043	0	0	0	0.094	0.196	0.500	0.493	0.791
UBTF	HDAC1	9606.ENSP00000302640	9606.ENSP00000362649	0	0	0	0	0.127	0.328	0.400	0.280	0.713
UBXN1	PSMC1	9606.ENSP00000294119	9606.ENSP00000261303	0	0	0	0	0.255	0	0.800	0.088	0.852
UBXN1	NGLY1	9606.ENSP00000294119	9606.ENSP00000280700	0	0	0	0	0.060	0.095	0.800	0.186	0.842
UBXN1	CUL1	9606.ENSP00000294119	9606.ENSP00000326804	0	0	0	0	0.060	0.676	0	0.142	0.715
UBXN1	RLIM	9606.ENSP00000294119	9606.ENSP00000328059	0	0	0	0	0.056	0.591	0	0.489	0.785
UBXN1	RAD23B	9606.ENSP00000294119	9606.ENSP00000350708	0	0	0	0	0.062	0.070	0.800	0.503	0.901
UBXN1	UBC	9606.ENSP00000294119	9606.ENSP00000441543	0	0	0	0	0.097	0.795	0.500	0.083	0.903
UBXN1	MAGED1	9606.ENSP00000294119	9606.ENSP00000364847	0	0	0	0	0.044	0.994	0	0	0.994
UIMC1	RPS27A	9606.ENSP00000421926	9606.ENSP00000272317	0	0	0	0	0.044	0.939	0.500	0.110	0.970
UIMC1	XRCC6	9606.ENSP00000421926	9606.ENSP00000352257	0	0	0	0	0.058	0	0.500	0.419	0.702
UIMC1	XRCC5	9606.ENSP00000421926	9606.ENSP00000375978	0	0	0	0	0.054	0.067	0.500	0.417	0.708
UIMC1	UBC	9606.ENSP00000421926	9606.ENSP00000441543	0	0	0	0	0.042	0.991	0.500	0.191	0.996
UMOD	AQP2	9606.ENSP00000379438	9606.ENSP00000199280	0	0	0	0	0.740	0.109	0	0.694	0.923
UPF3A	PABPN1	9606.ENSP00000364448	9606.ENSP00000216727	0	0	0	0	0.093	0	0	0.758	0.771
UPF3A	NCBP2	9606.ENSP00000364448	9606.ENSP00000326806	0	0	0	0	0.060	0	0	0.857	0.860
UPF3A	SMG8	9606.ENSP00000364448	9606.ENSP00000438748	0	0	0	0	0	0	0	0.945	0.945
URB1	NAT10	9606.ENSP00000372199	9606.ENSP00000257829	0	0	0	0	0.878	0.095	0	0.182	0.901
USP22	UBC	9606.ENSP00000261497	9606.ENSP00000441543	0	0	0	0	0.049	0.685	0.400	0.159	0.828
USP22	RPS27A	9606.ENSP00000261497	9606.ENSP00000272317	0	0	0	0	0.049	0.768	0.400	0.211	0.881
USP22	SUPT20H	9606.ENSP00000261497	9606.ENSP00000417510	0	0	0	0	0.044	0.917	0.800	0.330	0.987
USP22	SUPT3H	9606.ENSP00000261497	9606.ENSP00000360515	0	0	0	0	0	0.949	0.900	0.251	0.995
USP25	RAD23B	9606.ENSP00000383044	9606.ENSP00000350708	0	0	0	0	0.069	0.832	0	0.115	0.849
USP25	UBC	9606.ENSP00000383044	9606.ENSP00000441543	0	0	0	0	0.055	0.880	0	0.164	0.897
USP39	SNRPB2	9606.ENSP00000312981	9606.ENSP00000246071	0	0	0	0	0.082	0.834	0	0.376	0.897
USP39	LSM3	9606.ENSP00000312981	9606.ENSP00000302160	0	0	0	0	0.060	0.800	0.900	0	0.979
USP39	SF3B2	9606.ENSP00000312981	9606.ENSP00000318861	0	0	0	0	0.176	0.800	0	0.091	0.837
USP39	SNRNP200	9606.ENSP00000312981	9606.ENSP00000317123	0	0	0	0	0.085	0.826	0.720	0.318	0.965
USP39	LSM5	9606.ENSP00000312981	9606.ENSP00000410758	0	0	0	0	0.072	0.800	0.900	0	0.979
USP39	SNRPD2	9606.ENSP00000312981	9606.ENSP00000342374	0	0	0	0	0.073	0.837	0.900	0.445	0.990
USP39	LSM2	9606.ENSP00000312981	9606.ENSP00000364813	0	0	0	0	0.075	0.800	0.900	0.531	0.990
USP9X	KDM5C	9606.ENSP00000316357	9606.ENSP00000364550	0	0	0	0	0.109	0	0	0.732	0.751
USP9X	FOXO3	9606.ENSP00000316357	9606.ENSP00000339527	0	0	0	0	0.054	0	0	0.796	0.798
USP9X	UBC	9606.ENSP00000316357	9606.ENSP00000441543	0	0	0	0	0.049	0.582	0.500	0.188	0.817
USP9Y	KDM5C	9606.ENSP00000342812	9606.ENSP00000364550	0	0	0	0	0	0	0	0.722	0.722
USP9Y	SRY	9606.ENSP00000342812	9606.ENSP00000372547	0	0	0	0	0.769	0	0	0.617	0.907
UTP11	UTP3	9606.ENSP00000362105	9606.ENSP00000254803	0	0	0	0	0.849	0.991	0.800	0.833	0.999
UTP11	NAT10	9606.ENSP00000362105	9606.ENSP00000257829	0	0	0	0	0.406	0.976	0	0.329	0.989
UTP11	EXOSC7	9606.ENSP00000362105	9606.ENSP00000265564	0	0	0	0	0.260	0.507	0.400	0	0.762
UTP11	RPS27A	9606.ENSP00000362105	9606.ENSP00000272317	0	0	0	0	0.065	0.800	0	0	0.805
UTP11	WDR3	9606.ENSP00000362105	9606.ENSP00000308179	0	0	0	0	0.467	0.976	0.540	0.513	0.996
UTP11	BRIX1	9606.ENSP00000362105	9606.ENSP00000338862	0	0	0	0	0.902	0	0	0.329	0.931
UTP11	NOC3L	9606.ENSP00000362105	9606.ENSP00000360412	0	0	0	0	0.539	0.091	0	0.380	0.717
UTP11	MRPS15	9606.ENSP00000362105	9606.ENSP00000362208	0	0	0	0	0.311	0.618	0	0	0.725
UTP11	FTSJ3	9606.ENSP00000362105	9606.ENSP00000396673	0	0	0	0	0.583	0.095	0.400	0.065	0.760
UTP11	NOL7	9606.ENSP00000362105	9606.ENSP00000405674	0	0	0	0	0.174	0.800	0	0	0.827
UTP11	RPP38	9606.ENSP00000362105	9606.ENSP00000478982	0	0	0	0	0.361	0.765	0	0.283	0.882
UTP11	EBNA1BP2	9606.ENSP00000362105	9606.ENSP00000407323	0	0	0	0	0.895	0	0	0.576	0.953
UTP11	RPS24	9606.ENSP00000362105	9606.ENSP00000414321	0	0	0	0	0.097	0.969	0.400	0	0.981
UTP11	RPS7	9606.ENSP00000362105	9606.ENSP00000495273	0	0	0	0	0.067	0.969	0.800	0	0.993
UTP11	RPS6	9606.ENSP00000362105	9606.ENSP00000369757	0	0	0	0	0.112	0.969	0.800	0.064	0.994
UTP11	UTP14A	9606.ENSP00000362105	9606.ENSP00000377944	0	0	0	0	0.550	0.960	0.540	0.560	0.995
UTP11	WDR43	9606.ENSP00000362105	9606.ENSP00000384302	0	0	0	0	0.589	0.978	0.500	0.441	0.997
UTP11	DNTTIP2	9606.ENSP00000362105	9606.ENSP00000411010	0	0	0	0	0.809	0.976	0	0.691	0.998
UTP14A	UTP3	9606.ENSP00000377944	9606.ENSP00000254803	0	0	0	0	0.832	0.967	0.540	0.785	0.999
UTP14A	NAT10	9606.ENSP00000377944	9606.ENSP00000257829	0	0	0	0	0.711	0.967	0	0.751	0.997
UTP14A	EXOSC7	9606.ENSP00000377944	9606.ENSP00000265564	0	0	0	0	0.082	0.520	0.400	0	0.712
UTP14A	RPS27A	9606.ENSP00000377944	9606.ENSP00000272317	0	0	0	0	0.054	0.800	0	0.067	0.808
UTP14A	NVL	9606.ENSP00000377944	9606.ENSP00000281701	0	0	0	0	0.641	0	0	0.200	0.700
UTP14A	WDR3	9606.ENSP00000377944	9606.ENSP00000308179	0	0	0	0	0.834	0.959	0.540	0.367	0.997
UTP14A	DDX54	9606.ENSP00000377944	9606.ENSP00000323858	0	0	0	0	0.633	0.133	0	0.186	0.719
UTP14A	DKC1	9606.ENSP00000377944	9606.ENSP00000358563	0	0	0	0	0.441	0.486	0	0.314	0.786
UTP14A	NOC3L	9606.ENSP00000377944	9606.ENSP00000360412	0	0	0	0	0.854	0	0	0	0.854
UTP14A	UTP11	9606.ENSP00000377944	9606.ENSP00000362105	0	0	0	0	0.550	0.960	0.540	0.560	0.995
UTP14A	GNL2	9606.ENSP00000377944	9606.ENSP00000362153	0	0	0	0	0.719	0.100	0	0.127	0.760
UTP14A	RPS6	9606.ENSP00000377944	9606.ENSP00000369757	0	0	0	0	0.211	0.960	0.500	0.121	0.984
UTP14A	RPP38	9606.ENSP00000377944	9606.ENSP00000478982	0	0	0	0	0.211	0.566	0	0.204	0.703
UTP14A	NOL7	9606.ENSP00000377944	9606.ENSP00000405674	0	0	0	0	0.084	0.800	0	0	0.808
UTP14A	EBNA1BP2	9606.ENSP00000377944	9606.ENSP00000407323	0	0	0	0	0.833	0.108	0	0	0.845
UTP14A	FTSJ3	9606.ENSP00000377944	9606.ENSP00000396673	0	0	0	0	0.860	0.606	0.400	0.160	0.968
UTP14A	RPS24	9606.ENSP00000377944	9606.ENSP00000414321	0	0	0	0	0.214	0.953	0.400	0.346	0.983
UTP14A	RPS7	9606.ENSP00000377944	9606.ENSP00000495273	0	0	0	0	0.217	0.958	0.540	0.108	0.984
UTP14A	DNTTIP2	9606.ENSP00000377944	9606.ENSP00000411010	0	0	0	0	0.601	0.959	0	0.262	0.987
UTP14A	WDR43	9606.ENSP00000377944	9606.ENSP00000384302	0	0	0	0	0.702	0.961	0.500	0.462	0.996
UTP3	DHX8	9606.ENSP00000254803	9606.ENSP00000262415	0	0	0	0	0.388	0.514	0	0.143	0.723
UTP3	BRIX1	9606.ENSP00000254803	9606.ENSP00000338862	0	0	0	0	0.749	0	0	0	0.749
UTP3	EXOSC7	9606.ENSP00000254803	9606.ENSP00000265564	0	0	0	0	0.211	0.507	0.400	0.060	0.751
UTP3	NOL7	9606.ENSP00000254803	9606.ENSP00000405674	0	0	0	0	0.127	0.800	0	0	0.818
UTP3	RPS27A	9606.ENSP00000254803	9606.ENSP00000272317	0	0	0	0	0.058	0.800	0	0.137	0.823
UTP3	NOC3L	9606.ENSP00000254803	9606.ENSP00000360412	0	0	0	0	0.831	0	0	0	0.831
UTP3	GNL2	9606.ENSP00000254803	9606.ENSP00000362153	0	0	0	0	0.838	0	0	0.105	0.849
UTP3	RPP38	9606.ENSP00000254803	9606.ENSP00000478982	0	0	0	0	0.246	0.765	0	0.237	0.853
UTP3	DDX54	9606.ENSP00000254803	9606.ENSP00000323858	0	0	0	0	0.838	0.175	0	0.064	0.864
UTP3	EBNA1BP2	9606.ENSP00000254803	9606.ENSP00000407323	0	0	0	0	0.903	0	0	0.055	0.904
UTP3	FTSJ3	9606.ENSP00000254803	9606.ENSP00000396673	0	0	0	0	0.840	0	0.400	0.106	0.906
UTP3	RPS24	9606.ENSP00000254803	9606.ENSP00000414321	0	0	0	0	0.067	0.971	0.400	0.125	0.983
UTP3	RPS7	9606.ENSP00000254803	9606.ENSP00000495273	0	0	0	0	0.062	0.975	0.800	0	0.995
UTP3	NAT10	9606.ENSP00000254803	9606.ENSP00000257829	0	0	0	0	0.789	0.976	0	0.254	0.995
UTP3	RPS6	9606.ENSP00000254803	9606.ENSP00000369757	0	0	0	0	0.062	0.983	0.800	0.159	0.997
UTP3	WDR43	9606.ENSP00000254803	9606.ENSP00000384302	0	0	0	0	0.813	0.976	0.500	0.574	0.998
UTP3	DNTTIP2	9606.ENSP00000254803	9606.ENSP00000411010	0	0	0	0	0.817	0.976	0	0.769	0.998
UTP3	UTP14A	9606.ENSP00000254803	9606.ENSP00000377944	0	0	0	0	0.832	0.967	0.540	0.785	0.999
UTP3	WDR3	9606.ENSP00000254803	9606.ENSP00000308179	0	0	0	0	0.825	0.976	0.540	0.597	0.999
UTP3	UTP11	9606.ENSP00000254803	9606.ENSP00000362105	0	0	0	0	0.849	0.991	0.800	0.833	0.999
VAPA	STX1A	9606.ENSP00000345656	9606.ENSP00000222812	0	0	0	0	0	0.339	0.500	0.277	0.740
VAPA	TTC1	9606.ENSP00000345656	9606.ENSP00000231238	0	0	0	0	0.042	0.698	0	0.425	0.819
VAPA	PI4KA	9606.ENSP00000345656	9606.ENSP00000255882	0	0	0	0	0.042	0.313	0	0.585	0.703
VAPA	OSBPL11	9606.ENSP00000345656	9606.ENSP00000296220	0	0	0	0	0.078	0.492	0	0.454	0.722
VARS1	CARS2	9606.ENSP00000364815	9606.ENSP00000257347	0.101	0	0	0	0.303	0	0	0.841	0.892
VARS1	MARS1	9606.ENSP00000364815	9606.ENSP00000262027	0.055	0	0	0	0.329	0.271	0	0.814	0.902
VARS1	EEF2	9606.ENSP00000364815	9606.ENSP00000307940	0.042	0	0	0	0.436	0.091	0	0.473	0.707
VARS1	KARS1	9606.ENSP00000364815	9606.ENSP00000325448	0	0	0	0	0.836	0.125	0	0.862	0.978
VARS1	RPL5	9606.ENSP00000364815	9606.ENSP00000359345	0	0	0	0	0.766	0	0	0.364	0.845
VARS1	AIMP1	9606.ENSP00000364815	9606.ENSP00000378191	0.054	0	0	0	0.262	0.181	0	0.584	0.731
VAV3	BLNK	9606.ENSP00000359073	9606.ENSP00000224337	0	0	0	0	0.138	0.317	0.900	0.386	0.959
VAV3	RAC2	9606.ENSP00000359073	9606.ENSP00000249071	0	0	0	0	0.110	0.171	0.900	0.516	0.959
VAV3	EGFR	9606.ENSP00000359073	9606.ENSP00000275493	0	0	0	0	0	0.718	0	0.337	0.805
VAV3	CD19	9606.ENSP00000359073	9606.ENSP00000313419	0	0	0	0	0.141	0	0.900	0.162	0.921
VAV3	RHOG	9606.ENSP00000359073	9606.ENSP00000339467	0	0	0	0	0.087	0.387	0.500	0.671	0.895
VAV3	LYN	9606.ENSP00000359073	9606.ENSP00000428924	0	0	0	0	0.092	0	0.500	0.587	0.796
VAV3	PLCG2	9606.ENSP00000359073	9606.ENSP00000482457	0	0	0	0.558	0.117	0.069	0.900	0.370	0.941
VAV3	GRB2	9606.ENSP00000359073	9606.ENSP00000376345	0	0	0	0.697	0	0.641	0.500	0.746	0.950
VCAN	LUM	9606.ENSP00000265077	9606.ENSP00000266718	0	0	0	0	0.128	0.099	0	0.661	0.710
VCAN	SDC1	9606.ENSP00000265077	9606.ENSP00000370542	0	0	0	0	0	0.070	0.500	0.592	0.793
VCAN	SELL	9606.ENSP00000265077	9606.ENSP00000498227	0	0	0	0	0.061	0.336	0	0.885	0.922
VPS16	TECPR2	9606.ENSP00000369810	9606.ENSP00000352510	0	0	0	0	0.049	0.690	0	0.157	0.729
VPS16	STX12	9606.ENSP00000369810	9606.ENSP00000363054	0	0	0	0	0.060	0.840	0	0.387	0.899
VPS16	STX10	9606.ENSP00000369810	9606.ENSP00000466298	0	0	0	0	0.138	0.539	0	0.346	0.717
VPS16	VPS45	9606.ENSP00000369810	9606.ENSP00000495563	0	0	0	0	0.169	0.126	0.800	0.852	0.975
VPS45	STX16	9606.ENSP00000495563	9606.ENSP00000360183	0	0	0	0	0.108	0.992	0	0.937	0.999
VPS45	STX12	9606.ENSP00000495563	9606.ENSP00000363054	0	0	0	0	0.049	0.499	0	0.534	0.759
VPS45	VPS16	9606.ENSP00000495563	9606.ENSP00000369810	0	0	0	0	0.169	0.126	0.800	0.852	0.975
VPS45	CAPZB	9606.ENSP00000495563	9606.ENSP00000401010	0	0	0	0	0.050	0.797	0	0	0.798
VPS45	STX10	9606.ENSP00000495563	9606.ENSP00000466298	0	0	0	0	0.060	0.698	0	0.511	0.849
WASHC3	SNX27	9606.ENSP00000240079	9606.ENSP00000400333	0	0	0	0	0.053	0.292	0	0.632	0.731
WASHC3	CAPZB	9606.ENSP00000240079	9606.ENSP00000401010	0	0	0	0	0.058	0.300	0.900	0.241	0.943
WASHC3	CAPZA1	9606.ENSP00000240079	9606.ENSP00000263168	0	0	0	0	0.066	0.165	0.900	0.417	0.948
WDR3	UTP3	9606.ENSP00000308179	9606.ENSP00000254803	0	0	0	0	0.825	0.976	0.540	0.597	0.999
WDR3	NAT10	9606.ENSP00000308179	9606.ENSP00000257829	0	0	0	0	0.900	0.986	0	0.197	0.998
WDR3	EXOSC7	9606.ENSP00000308179	9606.ENSP00000265564	0	0	0	0	0.115	0.507	0.400	0	0.715
WDR3	RPS27A	9606.ENSP00000308179	9606.ENSP00000272317	0	0	0	0	0.054	0.896	0	0	0.897
WDR3	NVL	9606.ENSP00000308179	9606.ENSP00000281701	0	0	0	0	0.757	0	0	0.080	0.767
WDR3	LAS1L	9606.ENSP00000308179	9606.ENSP00000363944	0	0	0	0	0.326	0	0.500	0.282	0.737
WDR3	DDX54	9606.ENSP00000308179	9606.ENSP00000323858	0	0	0	0	0.739	0.095	0	0	0.753
WDR3	EBNA1BP2	9606.ENSP00000308179	9606.ENSP00000407323	0	0	0	0	0.793	0	0	0	0.793
WDR3	NOL7	9606.ENSP00000308179	9606.ENSP00000405674	0	0	0	0	0.068	0.800	0	0	0.805
WDR3	RPP38	9606.ENSP00000308179	9606.ENSP00000478982	0	0	0	0	0.220	0.765	0	0.287	0.858
WDR3	NOC3L	9606.ENSP00000308179	9606.ENSP00000360412	0	0	0	0	0.868	0	0	0	0.868
WDR3	GNL2	9606.ENSP00000308179	9606.ENSP00000362153	0	0	0	0	0.878	0	0	0.080	0.883
WDR3	BRIX1	9606.ENSP00000308179	9606.ENSP00000338862	0	0	0	0	0.870	0	0	0.178	0.889
WDR3	FTSJ3	9606.ENSP00000308179	9606.ENSP00000396673	0	0	0	0	0.834	0	0.400	0	0.896
WDR3	RPS24	9606.ENSP00000308179	9606.ENSP00000414321	0	0	0	0	0.054	0.971	0.400	0	0.982
WDR3	RPS6	9606.ENSP00000308179	9606.ENSP00000369757	0	0	0	0	0.054	0.973	0.500	0.088	0.987
WDR3	RPS7	9606.ENSP00000308179	9606.ENSP00000495273	0	0	0	0	0.063	0.969	0.540	0.153	0.987
WDR3	DNTTIP2	9606.ENSP00000308179	9606.ENSP00000411010	0	0	0	0	0.553	0.976	0	0.195	0.990
WDR3	UTP11	9606.ENSP00000308179	9606.ENSP00000362105	0	0	0	0	0.467	0.976	0.540	0.513	0.996
WDR3	UTP14A	9606.ENSP00000308179	9606.ENSP00000377944	0	0	0	0	0.834	0.959	0.540	0.367	0.997
WDR3	WDR43	9606.ENSP00000308179	9606.ENSP00000384302	0	0	0	0.553	0.871	0.987	0.500	0.515	0.999
WDR43	UTP3	9606.ENSP00000384302	9606.ENSP00000254803	0	0	0	0	0.813	0.976	0.500	0.574	0.998
