#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MYH7	SCN5A	9606.ENSP00000347507	9606.ENSP00000328968	0	0	0	0	0.059	0.071	0	0.695	0.710
MYH7	NEB	9606.ENSP00000347507	9606.ENSP00000484342	0	0	0	0	0.502	0.070	0	0.428	0.712
MYH7	MYL5	9606.ENSP00000347507	9606.ENSP00000383023	0	0	0	0	0.141	0.272	0.720	0.132	0.827
MYH7	NPPA	9606.ENSP00000347507	9606.ENSP00000365663	0	0	0	0	0.140	0	0	0.834	0.851
MYH7	TNNT1	9606.ENSP00000347507	9606.ENSP00000467176	0	0	0	0	0.377	0.109	0	0.831	0.898
MYL1	MYL7	9606.ENSP00000307280	9606.ENSP00000223364	0	0	0	0	0.208	0.642	0	0.435	0.825
MYL1	MYL9	9606.ENSP00000307280	9606.ENSP00000279022	0	0	0	0.688	0.192	0.768	0.720	0.402	0.964
MYL1	TCAP	9606.ENSP00000307280	9606.ENSP00000312624	0	0	0	0	0.437	0	0.500	0.295	0.784
MYL1	MYL5	9606.ENSP00000307280	9606.ENSP00000383023	0	0	0	0	0.185	0.311	0.720	0.263	0.868
MYL1	TNNT1	9606.ENSP00000307280	9606.ENSP00000467176	0	0	0	0	0.757	0.127	0.500	0.577	0.949
MYL1	NEB	9606.ENSP00000307280	9606.ENSP00000484342	0	0	0	0	0.921	0	0.500	0.364	0.973
MYL5	MYL9	9606.ENSP00000383023	9606.ENSP00000279022	0	0	0.066	0.941	0.067	0	0.720	0.088	0.748
MYL7	NKX2-5	9606.ENSP00000223364	9606.ENSP00000327758	0	0	0	0	0.209	0	0	0.803	0.838
MYL7	NPPA	9606.ENSP00000223364	9606.ENSP00000365663	0	0	0	0	0.624	0	0	0.657	0.865
MYL9	PPP1R12B	9606.ENSP00000279022	9606.ENSP00000375821	0	0	0	0	0.073	0.104	0.500	0.437	0.735
MYOM1	TCAP	9606.ENSP00000348821	9606.ENSP00000312624	0	0	0	0	0.270	0.292	0	0.480	0.708
NAA11	NAA16	9606.ENSP00000286794	9606.ENSP00000368716	0	0	0	0	0	0.899	0.900	0.870	0.998
NCAPD2	SMC5	9606.ENSP00000325017	9606.ENSP00000354957	0	0	0	0	0.123	0.536	0	0.593	0.820
NCK1	PDGFRB	9606.ENSP00000417273	9606.ENSP00000261799	0	0	0	0	0	0.637	0.500	0.569	0.915
NCK1	NCKIPSD	9606.ENSP00000417273	9606.ENSP00000294129	0	0	0	0	0.049	0.620	0.400	0.980	0.995
NCK1	PAK2	9606.ENSP00000417273	9606.ENSP00000314067	0	0	0	0	0.060	0.583	0.900	0.334	0.970
NCK1	SH3PXD2A	9606.ENSP00000417273	9606.ENSP00000348215	0	0	0	0.578	0.042	0	0	0.793	0.793
NCK1	PTPN1	9606.ENSP00000417273	9606.ENSP00000360683	0	0	0	0	0.057	0.311	0	0.582	0.705
NCK1	PAK5	9606.ENSP00000417273	9606.ENSP00000367686	0	0	0	0	0	0.171	0.900	0.409	0.946
NCK1	PAK6	9606.ENSP00000417273	9606.ENSP00000453858	0	0	0	0	0	0.171	0.900	0.470	0.952
NCOA2	PPARG	9606.ENSP00000399968	9606.ENSP00000287820	0	0	0	0	0	0.965	0.500	0.902	0.998
NCOA2	NRIP1	9606.ENSP00000399968	9606.ENSP00000327213	0	0	0	0	0.090	0.090	0	0.727	0.754
NCOA2	NCOA6	9606.ENSP00000399968	9606.ENSP00000363929	0	0	0	0	0.133	0.292	0.400	0.488	0.786
NCOA2	NCOR2	9606.ENSP00000399968	9606.ENSP00000384018	0	0	0	0	0.056	0.046	0.500	0.759	0.877
NCOA6	TP53	9606.ENSP00000363929	9606.ENSP00000269305	0	0	0	0	0	0.397	0	0.654	0.782
NCOA6	PPARG	9606.ENSP00000363929	9606.ENSP00000287820	0	0	0	0	0.056	0.604	0	0.852	0.940
NCOA6	NOL6	9606.ENSP00000363929	9606.ENSP00000297990	0	0	0	0	0.258	0.765	0	0.218	0.851
NCOA6	TSR1	9606.ENSP00000363929	9606.ENSP00000301364	0	0	0	0	0.406	0.747	0	0.313	0.887
NCOA6	NCOR2	9606.ENSP00000363929	9606.ENSP00000384018	0	0	0	0	0.123	0.474	0.500	0.415	0.847
NCOR2	RCOR1	9606.ENSP00000384018	9606.ENSP00000262241	0	0	0	0.587	0.049	0	0	0.737	0.739
NCOR2	PPARG	9606.ENSP00000384018	9606.ENSP00000287820	0	0	0	0	0	0.984	0.500	0.920	0.999
NCOR2	NRIP1	9606.ENSP00000384018	9606.ENSP00000327213	0	0	0	0	0	0.074	0	0.720	0.729
NCOR2	NR1I2	9606.ENSP00000384018	9606.ENSP00000336528	0	0	0	0	0	0.652	0.500	0.368	0.880
NCOR2	NR0B1	9606.ENSP00000384018	9606.ENSP00000368253	0	0	0	0	0	0.119	0.500	0.565	0.791
NCOR2	TBL1Y	9606.ENSP00000384018	9606.ENSP00000372499	0	0	0	0	0.074	0.645	0	0.976	0.991
NCOR2	TAF6	9606.ENSP00000384018	9606.ENSP00000399982	0	0	0	0	0.078	0.776	0	0.260	0.833
NCOR2	RUNX1T1	9606.ENSP00000384018	9606.ENSP00000402257	0	0	0	0	0.055	0.960	0	0.824	0.992
NEB	TCAP	9606.ENSP00000484342	9606.ENSP00000312624	0	0	0	0	0.376	0	0	0.719	0.817
NEB	TNNT1	9606.ENSP00000484342	9606.ENSP00000467176	0	0	0	0	0.195	0.085	0.500	0.772	0.904
NEUROG1	TCF12	9606.ENSP00000317580	9606.ENSP00000388940	0	0	0	0	0	0.442	0	0.505	0.712
NFATC1	TRAF6	9606.ENSP00000389377	9606.ENSP00000433623	0	0	0	0	0.087	0	0	0.749	0.761
NGFR	PIK3R3	9606.ENSP00000172229	9606.ENSP00000262741	0	0	0	0	0	0	0.900	0.063	0.902
NGFR	TRAF6	9606.ENSP00000172229	9606.ENSP00000433623	0	0	0	0	0	0.636	0.900	0.716	0.988
NKX2-1	SFTPC	9606.ENSP00000346879	9606.ENSP00000316152	0	0	0	0	0.306	0	0	0.770	0.834
NKX2-1	SFTPB	9606.ENSP00000346879	9606.ENSP00000499683	0	0	0	0	0.519	0	0	0.904	0.951
NKX2-5	TBX2	9606.ENSP00000327758	9606.ENSP00000240328	0	0	0	0	0.062	0.075	0	0.833	0.842
NKX2-5	NPPA	9606.ENSP00000327758	9606.ENSP00000365663	0	0	0	0	0.307	0	0.400	0.934	0.970
NMD3	WDR12	9606.ENSP00000417559	9606.ENSP00000261015	0	0	0	0	0.836	0	0	0.708	0.950
NMD3	TSR1	9606.ENSP00000417559	9606.ENSP00000301364	0	0	0	0	0.822	0	0	0.625	0.930
NMD3	PA2G4	9606.ENSP00000417559	9606.ENSP00000302886	0	0	0	0	0.672	0.990	0	0.433	0.998
NMD3	SDAD1	9606.ENSP00000417559	9606.ENSP00000348596	0	0	0	0	0.652	0.221	0	0.350	0.808
NMD3	RRP15	9606.ENSP00000417559	9606.ENSP00000355899	0	0	0	0	0.369	0	0	0.591	0.731
NMD3	ZNF593	9606.ENSP00000417559	9606.ENSP00000363384	0	0	0	0	0.320	0.973	0	0.456	0.989
NMD3	POLR1B	9606.ENSP00000417559	9606.ENSP00000444136	0	0	0	0	0.653	0	0	0.372	0.773
NMU	POMC	9606.ENSP00000264218	9606.ENSP00000384092	0	0	0	0	0	0	0.500	0.599	0.790
NOD2	SLC22A5	9606.ENSP00000300589	9606.ENSP00000402760	0	0	0	0	0	0	0	0.739	0.739
NOD2	TRAF6	9606.ENSP00000300589	9606.ENSP00000433623	0	0	0	0	0.109	0.294	0.500	0.613	0.862
NOL6	POLR3B	9606.ENSP00000297990	9606.ENSP00000228347	0	0	0	0	0.769	0	0	0.202	0.808
NOL6	WDR12	9606.ENSP00000297990	9606.ENSP00000261015	0	0	0	0	0.436	0	0.540	0.235	0.784
NOL6	SDAD1	9606.ENSP00000297990	9606.ENSP00000348596	0	0	0	0	0.696	0	0	0.441	0.823
NOL6	TSR1	9606.ENSP00000297990	9606.ENSP00000301364	0	0	0	0	0.896	0.091	0	0.263	0.924
NOL6	POLR1B	9606.ENSP00000297990	9606.ENSP00000444136	0	0	0	0	0.958	0	0	0.150	0.962
NOS1	SNTA1	9606.ENSP00000477999	9606.ENSP00000217381	0	0	0	0.559	0	0.912	0	0.779	0.979
NOS1	UTRN	9606.ENSP00000477999	9606.ENSP00000356515	0	0	0	0	0	0.306	0	0.666	0.758
NOS1	NRAS	9606.ENSP00000477999	9606.ENSP00000358548	0	0	0	0	0	0	0.900	0	0.900
NPAS2	PER1	9606.ENSP00000338283	9606.ENSP00000314420	0	0	0	0.552	0	0.746	0.500	0.354	0.910
NPPA	TBX2	9606.ENSP00000365663	9606.ENSP00000240328	0	0	0	0	0.042	0	0	0.713	0.713
NPPA	WWTR1	9606.ENSP00000365663	9606.ENSP00000419465	0	0	0	0	0	0	0.500	0.425	0.700
NPPA	NPPC	9606.ENSP00000365663	9606.ENSP00000387159	0	0	0	0	0.042	0	0	0.983	0.983
NQO1	TP53	9606.ENSP00000319788	9606.ENSP00000269305	0	0	0	0	0	0.735	0	0.806	0.946
NR0B1	PPARG	9606.ENSP00000368253	9606.ENSP00000287820	0	0	0	0	0	0.591	0	0.535	0.801
NR0B1	NRIP1	9606.ENSP00000368253	9606.ENSP00000327213	0	0	0	0	0	0.326	0	0.718	0.802
NR1I2	ZFX	9606.ENSP00000336528	9606.ENSP00000368486	0	0	0	0	0	0.067	0	0.734	0.742
NR3C2	POMC	9606.ENSP00000350815	9606.ENSP00000384092	0	0	0	0	0.048	0	0	0.725	0.727
NR3C2	SCNN1A	9606.ENSP00000350815	9606.ENSP00000353292	0	0	0	0	0	0	0	0.744	0.744
NRAS	PDGFRB	9606.ENSP00000358548	9606.ENSP00000261799	0	0	0	0	0	0.091	0.900	0.593	0.959
NRAS	PIK3R3	9606.ENSP00000358548	9606.ENSP00000262741	0	0	0	0	0.049	0.065	0.900	0.242	0.923
NRAS	TP53	9606.ENSP00000358548	9606.ENSP00000269305	0	0	0	0	0.080	0	0	0.871	0.876
NRAS	RIN1	9606.ENSP00000358548	9606.ENSP00000310406	0	0	0	0	0	0.403	0.900	0.483	0.966
NRIP1	PPARG	9606.ENSP00000327213	9606.ENSP00000287820	0	0	0	0	0	0.563	0	0.681	0.854
NRP2	SEMA6A	9606.ENSP00000353582	9606.ENSP00000257414	0	0	0	0	0.042	0.071	0	0.922	0.924
NUDT9	TRPM4	9606.ENSP00000303575	9606.ENSP00000252826	0	0.862	0	0	0	0	0	0.460	0.922
NUDT9	PRPS1L1	9606.ENSP00000303575	9606.ENSP00000424595	0	0	0	0	0	0	0.900	0.288	0.925
NUP107	SPAST	9606.ENSP00000229179	9606.ENSP00000320885	0	0	0	0	0.113	0.695	0	0.068	0.726
NUP107	TNPO1	9606.ENSP00000229179	9606.ENSP00000336712	0	0	0	0	0.063	0	0.500	0.526	0.758
NUP107	NUP62CL	9606.ENSP00000229179	9606.ENSP00000361544	0	0	0	0	0.090	0.748	0	0.441	0.860
NUP107	POM121	9606.ENSP00000229179	9606.ENSP00000378687	0	0	0	0	0.069	0.620	0.500	0.454	0.890
NUP107	NUP205	9606.ENSP00000229179	9606.ENSP00000285968	0	0	0	0	0.480	0.989	0.500	0.954	0.999
NUP107	NUP93	9606.ENSP00000229179	9606.ENSP00000310668	0	0	0	0	0.371	0.992	0.500	0.943	0.999
NUP107	NUP133	9606.ENSP00000229179	9606.ENSP00000261396	0	0	0	0	0.823	0.999	0.900	0.999	0.999
NUP133	SPAST	9606.ENSP00000261396	9606.ENSP00000320885	0	0	0	0	0.185	0.782	0	0	0.814
NUP133	NUP62CL	9606.ENSP00000261396	9606.ENSP00000361544	0	0	0	0	0.087	0.756	0	0.334	0.838
NUP133	POM121	9606.ENSP00000261396	9606.ENSP00000378687	0	0	0	0	0.095	0.722	0.500	0.417	0.917
NUP133	NUP205	9606.ENSP00000261396	9606.ENSP00000285968	0	0	0	0	0.419	0.965	0.500	0.811	0.997
NUP133	NUP93	9606.ENSP00000261396	9606.ENSP00000310668	0	0	0	0	0.336	0.969	0.500	0.879	0.998
NUP205	NUP62CL	9606.ENSP00000285968	9606.ENSP00000361544	0	0	0	0	0.147	0.783	0	0.435	0.886
NUP205	POM121	9606.ENSP00000285968	9606.ENSP00000378687	0	0	0	0	0.133	0.745	0.500	0.400	0.924
NUP205	NUP93	9606.ENSP00000285968	9606.ENSP00000310668	0	0	0	0	0.451	0.995	0.900	0.997	0.999
NUP62CL	NUP93	9606.ENSP00000361544	9606.ENSP00000310668	0	0	0	0	0.114	0.832	0	0.451	0.911
NUP93	SH2D3A	9606.ENSP00000310668	9606.ENSP00000245908	0	0	0	0	0	0.071	0	0.958	0.959
NUP93	POM121	9606.ENSP00000310668	9606.ENSP00000378687	0	0	0	0	0.109	0.748	0.500	0.626	0.952
NUPR1	TP53	9606.ENSP00000379003	9606.ENSP00000269305	0	0	0	0	0	0.226	0	0.697	0.755
OARD1	PARG	9606.ENSP00000420484	9606.ENSP00000384408	0	0	0	0	0.049	0	0	0.777	0.779
OAS1	OASL	9606.ENSP00000388001	9606.ENSP00000257570	0	0	0.079	0.836	0.786	0	0	0.459	0.884
ORC2	RECQL4	9606.ENSP00000234296	9606.ENSP00000482313	0	0	0	0	0.598	0.325	0	0.098	0.734
P2RY1	PLCB1	9606.ENSP00000304767	9606.ENSP00000338185	0	0	0	0	0.044	0	0.500	0.439	0.708
P2RY1	RRP15	9606.ENSP00000304767	9606.ENSP00000355899	0	0	0	0	0.569	0.593	0	0.196	0.846
PA2G4	WDR12	9606.ENSP00000302886	9606.ENSP00000261015	0	0	0	0	0.845	0	0	0.411	0.905
PA2G4	TSR1	9606.ENSP00000302886	9606.ENSP00000301364	0	0	0	0	0.685	0	0	0.128	0.713
PA2G4	POLR1B	9606.ENSP00000302886	9606.ENSP00000444136	0.079	0	0	0	0.605	0	0	0.501	0.803
PA2G4	TEX10	9606.ENSP00000302886	9606.ENSP00000364037	0	0	0	0	0.319	0.834	0	0.082	0.887
PA2G4	ZNF593	9606.ENSP00000302886	9606.ENSP00000363384	0	0	0	0	0.236	0.928	0	0.420	0.965
PA2G4	SDAD1	9606.ENSP00000302886	9606.ENSP00000348596	0	0	0	0	0.649	0.935	0	0.254	0.981
PAEP	PTGDS	9606.ENSP00000417898	9606.ENSP00000360687	0	0	0	0	0.055	0	0	0.712	0.716
PAFAH2	PLA2G1B	9606.ENSP00000363400	9606.ENSP00000312286	0	0	0	0	0	0	0.650	0.222	0.716
PAFAH2	PLA2G6	9606.ENSP00000363400	9606.ENSP00000333142	0	0	0	0	0.067	0	0.650	0.342	0.766
PAICS	PPAT	9606.ENSP00000382595	9606.ENSP00000264220	0.231	0	0.408	0	0.975	0.126	0.798	0.986	0.999
PARG	XRCC1	9606.ENSP00000384408	9606.ENSP00000262887	0	0	0	0	0.049	0	0	0.786	0.787
PAX7	SOX10	9606.ENSP00000364524	9606.ENSP00000380093	0	0	0	0	0.097	0.065	0	0.725	0.748
PCBP4	TP53	9606.ENSP00000417196	9606.ENSP00000269305	0	0	0	0	0	0	0.750	0.653	0.909
PCSK1N	POMC	9606.ENSP00000218230	9606.ENSP00000384092	0	0	0	0	0	0	0	0.723	0.723
PDE4DIP	PDGFRB	9606.ENSP00000358363	9606.ENSP00000261799	0	0	0	0	0	0.048	0	0.709	0.711
PDE6A	PRPH2	9606.ENSP00000255266	9606.ENSP00000230381	0	0	0	0	0.098	0	0	0.772	0.785
PDGFRB	PTPN1	9606.ENSP00000261799	9606.ENSP00000360683	0	0	0	0	0	0.598	0	0.305	0.708
PDGFRB	PIK3R3	9606.ENSP00000261799	9606.ENSP00000262741	0	0	0	0	0	0.472	0.900	0.220	0.955
PDS5A	RFC3	9606.ENSP00000303427	9606.ENSP00000369411	0	0	0	0	0.160	0	0	0.688	0.727
PDS5A	SMC5	9606.ENSP00000303427	9606.ENSP00000354957	0	0	0	0	0.248	0.296	0	0.687	0.820
PDS5A	RAD21L1	9606.ENSP00000303427	9606.ENSP00000386414	0	0	0	0	0.142	0.748	0	0.583	0.902
PDSS1	PSMD3	9606.ENSP00000365388	9606.ENSP00000264639	0	0.900	0	0	0.049	0	0	0	0.900
PELP1	TP53	9606.ENSP00000301396	9606.ENSP00000269305	0	0	0	0	0.068	0.510	0	0.540	0.771
PELP1	TAF6	9606.ENSP00000301396	9606.ENSP00000399982	0	0	0	0	0.062	0	0.900	0	0.902
PELP1	RUVBL2	9606.ENSP00000301396	9606.ENSP00000473172	0	0	0	0	0.248	0.050	0.900	0.042	0.922
PELP1	RUVBL1	9606.ENSP00000301396	9606.ENSP00000318297	0	0	0	0	0.084	0.241	0.900	0.055	0.925
PELP1	TEX10	9606.ENSP00000301396	9606.ENSP00000364037	0	0	0	0	0.137	0.865	0.900	0.982	0.999
PEX10	PEX7	9606.ENSP00000288774	9606.ENSP00000315680	0	0	0	0	0.067	0	0.500	0.972	0.985
PGPEP1	PREP	9606.ENSP00000269919	9606.ENSP00000499089	0	0	0	0	0.044	0	0	0.948	0.948
PHLPP1	WDR48	9606.ENSP00000262719	9606.ENSP00000307491	0	0	0	0	0.042	0.803	0	0.628	0.923
PIDD1	RIPK1	9606.ENSP00000337797	9606.ENSP00000259808	0	0	0	0.552	0.049	0.573	0	0.835	0.927
PIDD1	TP53	9606.ENSP00000337797	9606.ENSP00000269305	0	0	0	0	0.049	0.045	0.750	0.837	0.958
PIK3C3	PRKAA1	9606.ENSP00000262039	9606.ENSP00000346148	0	0	0	0	0.185	0.062	0.500	0.327	0.708
PIK3C3	SLAMF1	9606.ENSP00000262039	9606.ENSP00000438406	0	0	0	0	0	0.301	0	0.651	0.745
PIK3C3	WIPI1	9606.ENSP00000262039	9606.ENSP00000262139	0	0	0	0	0.060	0	0	0.900	0.902
PIK3C3	PIK3R3	9606.ENSP00000262039	9606.ENSP00000262741	0	0	0	0	0.049	0	0.900	0.357	0.933
PIK3R3	TRAF2	9606.ENSP00000262741	9606.ENSP00000247668	0	0	0	0	0	0	0.900	0.057	0.901
PIK3R3	PLCB1	9606.ENSP00000262741	9606.ENSP00000338185	0	0	0	0	0.049	0	0.650	0.448	0.800
PIK3R3	PIP5K1B	9606.ENSP00000262741	9606.ENSP00000265382	0	0	0	0	0	0	0.912	0.131	0.921
PIK3R3	PIP5K1C	9606.ENSP00000262741	9606.ENSP00000466363	0	0	0	0	0	0	0.912	0.150	0.922
PIP5K1B	PLCB1	9606.ENSP00000265382	9606.ENSP00000338185	0	0	0	0	0.048	0	0.697	0.117	0.723
PIP5K1B	PLCH1	9606.ENSP00000265382	9606.ENSP00000345988	0	0	0	0	0.075	0.086	0.697	0.101	0.739
PIP5K1B	PLCH2	9606.ENSP00000265382	9606.ENSP00000367747	0	0	0	0	0.057	0.086	0.697	0.179	0.757
PIP5K1B	PIP5K1C	9606.ENSP00000265382	9606.ENSP00000466363	0	0	0.058	0.962	0	0.087	0.900	0.410	0.942
PIP5K1C	PLCB1	9606.ENSP00000466363	9606.ENSP00000338185	0	0	0	0	0	0	0.697	0.221	0.754
PIP5K1C	PLCH1	9606.ENSP00000466363	9606.ENSP00000345988	0	0	0	0	0.057	0.086	0.697	0.101	0.734
PIP5K1C	PLCH2	9606.ENSP00000466363	9606.ENSP00000367747	0	0	0	0	0.099	0.086	0.697	0.101	0.746
PITX2	PITX3	9606.ENSP00000495061	9606.ENSP00000359019	0	0	0.063	0.940	0.072	0.800	0	0.088	0.820
PITX2	ZFHX3	9606.ENSP00000495061	9606.ENSP00000493252	0	0	0	0	0	0	0	0.720	0.720
PIWIL2	TDRKH	9606.ENSP00000349208	9606.ENSP00000357812	0	0	0	0	0.067	0.125	0.500	0.793	0.904
PLA2G1B	PLA2G3	9606.ENSP00000312286	9606.ENSP00000215885	0	0	0	0	0	0	0.500	0.481	0.729
PLAGL1	TP53	9606.ENSP00000353734	9606.ENSP00000269305	0	0	0	0	0	0.294	0.750	0.249	0.856
PLK2	TP53	9606.ENSP00000274289	9606.ENSP00000269305	0	0	0	0	0	0	0.750	0.447	0.855
PNPLA2	PNPLA3	9606.ENSP00000337701	9606.ENSP00000216180	0	0	0.084	0.890	0	0	0.900	0.195	0.919
PNPLA2	PPARG	9606.ENSP00000337701	9606.ENSP00000287820	0	0	0	0	0.047	0	0	0.768	0.769
PNPLA2	SREBF1	9606.ENSP00000337701	9606.ENSP00000348069	0	0	0	0	0.241	0	0	0.846	0.878
PNPLA3	SREBF1	9606.ENSP00000216180	9606.ENSP00000348069	0	0	0	0	0.075	0	0	0.811	0.818
PNRC2	TLE1	9606.ENSP00000497590	9606.ENSP00000365682	0	0	0	0	0	0	0	0.764	0.764
POLR1B	POLR3B	9606.ENSP00000444136	9606.ENSP00000228347	0	0	0	0.721	0.735	0.624	0	0.204	0.913
POLR1B	WDR12	9606.ENSP00000444136	9606.ENSP00000261015	0	0	0	0	0.849	0	0	0.108	0.860
POLR1B	TAF1B	9606.ENSP00000444136	9606.ENSP00000263663	0	0	0	0	0.060	0	0.500	0.421	0.704
POLR1B	POLR2D	9606.ENSP00000444136	9606.ENSP00000272645	0	0	0	0	0.067	0.816	0	0.557	0.917
POLR1B	TSR1	9606.ENSP00000444136	9606.ENSP00000301364	0	0	0	0	0.972	0.555	0	0.364	0.991
POLR1B	TAF1A	9606.ENSP00000444136	9606.ENSP00000339976	0	0	0	0	0.115	0	0.500	0.497	0.758
POLR1B	POLR2K	9606.ENSP00000444136	9606.ENSP00000342889	0	0	0	0	0.111	0.996	0.800	0.703	0.999
POLR1B	SDAD1	9606.ENSP00000444136	9606.ENSP00000348596	0	0	0	0	0.840	0.072	0	0.209	0.872
POLR1B	SUPT5H	9606.ENSP00000444136	9606.ENSP00000470252	0	0	0	0	0.110	0.573	0	0.762	0.901
POLR2D	POLR3B	9606.ENSP00000272645	9606.ENSP00000228347	0	0	0	0	0.044	0.816	0	0.399	0.885
POLR2D	TAF5	9606.ENSP00000272645	9606.ENSP00000358854	0	0	0	0	0.076	0.800	0.500	0.059	0.901
POLR2D	TAF6	9606.ENSP00000272645	9606.ENSP00000399982	0	0	0	0	0.049	0.800	0.500	0.183	0.911
POLR2D	TAF11	9606.ENSP00000272645	9606.ENSP00000354633	0	0	0	0	0.142	0.800	0.500	0.147	0.917
POLR2D	SSRP1	9606.ENSP00000272645	9606.ENSP00000278412	0	0	0	0	0.065	0.797	0.500	0.501	0.946
POLR2D	SUPT5H	9606.ENSP00000272645	9606.ENSP00000470252	0	0	0	0	0.061	0.994	0.500	0.825	0.999
POLR2D	POLR2K	9606.ENSP00000272645	9606.ENSP00000342889	0	0	0	0	0.106	0.993	0.900	0.922	0.999
POLR2K	POLR3B	9606.ENSP00000342889	9606.ENSP00000228347	0	0	0	0	0.111	0.996	0.800	0.328	0.999
POLR2K	SSRP1	9606.ENSP00000342889	9606.ENSP00000278412	0	0	0	0	0	0.796	0.500	0.078	0.898
POLR2K	SNAPC3	9606.ENSP00000342889	9606.ENSP00000370200	0	0	0	0	0	0.507	0.500	0.329	0.820
POLR2K	TAF11	9606.ENSP00000342889	9606.ENSP00000354633	0	0	0	0	0.072	0.800	0.500	0.125	0.907
POLR2K	TAF6	9606.ENSP00000342889	9606.ENSP00000399982	0	0	0	0	0	0.800	0.500	0.161	0.908
POLR2K	TAF5	9606.ENSP00000342889	9606.ENSP00000358854	0	0	0	0	0.074	0.800	0.500	0.154	0.911
POLR2K	SUPT5H	9606.ENSP00000342889	9606.ENSP00000470252	0	0	0	0	0	0.995	0.500	0.442	0.998
POLR3B	SDAD1	9606.ENSP00000228347	9606.ENSP00000348596	0	0	0	0	0.694	0.091	0	0.102	0.728
POLR3B	TSR1	9606.ENSP00000228347	9606.ENSP00000301364	0	0	0	0	0.436	0.519	0	0.201	0.764
POMC	TYR	9606.ENSP00000384092	9606.ENSP00000263321	0	0	0	0	0	0	0	0.777	0.777
POMC	UCP2	9606.ENSP00000384092	9606.ENSP00000499695	0	0	0	0	0	0	0	0.725	0.725
POMC	SSTR3	9606.ENSP00000384092	9606.ENSP00000480971	0	0	0	0	0.044	0.094	0.500	0.541	0.774
POP7	SNRNP40	9606.ENSP00000304353	9606.ENSP00000263694	0	0	0	0	0.067	0	0.900	0	0.902
PPARG	SCARB2	9606.ENSP00000287820	9606.ENSP00000264896	0	0	0	0	0.059	0	0	0.860	0.862
PPARG	TP53	9606.ENSP00000287820	9606.ENSP00000269305	0	0	0	0	0	0.305	0.500	0.866	0.949
PPARG	UCP2	9606.ENSP00000287820	9606.ENSP00000499695	0	0	0	0	0.068	0.091	0	0.847	0.859
PPARG	SREBF2	9606.ENSP00000287820	9606.ENSP00000354476	0	0	0	0	0	0	0.750	0.772	0.940
PPARG	SREBF1	9606.ENSP00000287820	9606.ENSP00000348069	0	0	0	0	0.043	0	0.750	0.933	0.982
PPAT	PRPS1L1	9606.ENSP00000264220	9606.ENSP00000424595	0.089	0	0	0	0.074	0	0.910	0.602	0.966
PPID	TP53	9606.ENSP00000303754	9606.ENSP00000269305	0	0	0	0	0.086	0.292	0	0.907	0.934
PPID	SLC25A4	9606.ENSP00000303754	9606.ENSP00000281456	0	0	0	0	0.075	0.207	0.900	0.309	0.942
PPIL2	SNRNP40	9606.ENSP00000486725	9606.ENSP00000263694	0	0	0	0	0.055	0.818	0	0.132	0.838
PPIL2	RBM48	9606.ENSP00000486725	9606.ENSP00000265732	0	0	0	0	0.049	0.814	0	0.275	0.861
PPIP5K1	PPIP5K2	9606.ENSP00000400887	9606.ENSP00000486357	0	0	0.058	0.965	0.044	0	0.900	0.071	0.905
PPM1D	TP53	9606.ENSP00000306682	9606.ENSP00000269305	0	0	0	0	0	0.599	0	0.721	0.883
PPP1R9A	RPS6KB2	9606.ENSP00000405514	9606.ENSP00000308413	0	0	0	0	0	0.089	0	0.748	0.760
PPP2R2A	PPP2R5B	9606.ENSP00000325074	9606.ENSP00000164133	0	0	0	0	0	0.187	0.540	0.794	0.916
PPP2R2A	PPP2R3C	9606.ENSP00000325074	9606.ENSP00000261475	0	0	0	0	0.050	0	0	0.778	0.780
PPP2R2A	PPP2R3A	9606.ENSP00000325074	9606.ENSP00000264977	0	0	0	0	0	0	0.720	0.832	0.951
PPP2R2A	PTPA	9606.ENSP00000325074	9606.ENSP00000377036	0	0	0	0	0.049	0.116	0.720	0.527	0.873
PPP2R2A	WWTR1	9606.ENSP00000325074	9606.ENSP00000419465	0	0	0	0	0.057	0	0.900	0.068	0.904
PPP2R2A	PPP2R2B	9606.ENSP00000325074	9606.ENSP00000377936	0	0	0.049	0.982	0	0.240	0.900	0.406	0.951
PPP2R2A	PPP2R2D	9606.ENSP00000325074	9606.ENSP00000399970	0	0	0.048	0.984	0.084	0.782	0.900	0.791	0.995
PPP2R2B	PPP2R5B	9606.ENSP00000377936	9606.ENSP00000164133	0	0	0	0	0	0.187	0.540	0.715	0.884
PPP2R2B	PPP2R3C	9606.ENSP00000377936	9606.ENSP00000261475	0	0	0	0	0	0	0	0.756	0.756
PPP2R2B	PPP2R3A	9606.ENSP00000377936	9606.ENSP00000264977	0	0	0	0	0	0	0.540	0.740	0.875
PPP2R2B	PTPA	9606.ENSP00000377936	9606.ENSP00000377036	0	0	0	0	0	0.116	0.540	0.411	0.739
PPP2R2B	WWTR1	9606.ENSP00000377936	9606.ENSP00000419465	0	0	0	0	0.057	0	0.900	0	0.901
PPP2R2B	PPP2R2D	9606.ENSP00000377936	9606.ENSP00000399970	0	0	0.050	0.981	0.052	0.340	0.900	0.079	0.935
PPP2R2D	PPP2R5B	9606.ENSP00000399970	9606.ENSP00000164133	0	0	0	0	0.049	0.099	0.540	0.735	0.881
